"","de028ad4-7ae6-11e9-a106-68b59976a384","PNP_Main_283","PNP_Validation_55","G80275","PNP_Main_363","SAMEA7045572","SAMEA7045355","HD-13","EGAR00001420773_9002000001423910","SID5428-4","G88848","G88743","PNP_Main_161","SAMEA7045443","SAMEA7045434","PNP_Validation_96","G80532","EGAR00001420742_9002000001415730","SAMEA7045220","G88982","EGAR00001420843_9002000001441150","a48719f0-7ae6-11e9-a106-68b59976a384","EGAR00001420336_9002000001272430","SID103_4M","EGAR00001420568_9002000001370790","EGAR00001420295_9002000001258923","G88782","G80373","EGAR00001420244_9002000001236274","PNP_Main_398","ESS-0243","HSM5MD8H_P","EGAR00001420873_9002000001447911","G89260","SID39_12M","aaf6076a-7ae6-11e9-a106-68b59976a384","EGAR00001420459_9002000001336350","HD-30","SID570_4M","ESS-0208","G80371","dc239b54-7ae6-11e9-a106-68b59976a384","MH0456","DHAK_HN","EGAR00001420696_9002000001402983","Travel054","EGAR00001421017_9002000001486419","PNP_Main_508","DHAK_HB","MH0430","SAMEA7045516","G88997","G88966","SID5427-1","SAMEA7045144","SID8c0a6d5a-7ae6-11e9-a106-68b59976a384","EGAR00001420242_9002000001235670","G80616","PNP_Main_440","SID64cff2e6-7ae6-11e9-a106-68b59976a384","SAMEA7045776","DHAK_HDA","SAMEA7045686","EGAR00001420221_9002000001228512","SAMEA104142088","SID504_12M","SAMEA7045298","YEZ_N-23","EGAR00001420666_9002000001395260","G80565","G88929","SID6eb0cd1c-7ae6-11e9-a106-68b59976a384","SID9a17daae-7ae6-11e9-a106-68b59976a384","cd74a670-7ae6-11e9-a106-68b59976a384","ac725ce2-7ae6-11e9-a106-68b59976a384","d7fa5842-7ae6-11e9-a106-68b59976a384","MH0458","EGAR00001420766_9002000001422322","EGAR00001420538_9002000001360382LL","Travel115","MSM79H81","MH0139","SID8bc1311c-7ae6-11e9-a106-68b59976a384","SAMEA7045662","PNP_Main_65","EGAR00001421055_9002000001503823","MH0164","SAMEA7041184","G80265","G88988","SAMEA7045071","SAMEA7045948","MSM9VZFR","EGAR00001420999_9002000001480470","G89017","SID7197b6ee-7ae6-11e9-a106-68b59976a384","PNP_Main_358","G78895","a4b551a8-7ae6-11e9-a106-68b59976a384","Travel023","V31_01_2FE","A85_01_1FE","A27_02_1FE","JAS_1","A59_01_1FE","A19_01_1FE","A04_01_1FE","A75_02_1FE","TZ_29321","A28_02_1FE","LDK_5","A11_01_1FE","A07_01_1FE","A81_03_1FE","JAS_5","TZ_91827","LDK_9","A72_02_1FE","A91_02_1FE","A70_03_1FE","TZ_60579","A36_01_1FE","TZ_37609","A20_01_1FE","A01_02_1FE","TZ_65642","TZ_83627","KHG_4","A46_01_1FE","TZ_10742","LDK_1-2","V50_01_1FE","A79_02_1FE","TZ_47979","V53_02_1FE","A47_01_1FE","A43_02_1FE","JAS_8","V06_02_1FE","JAS_4","LDK_8","A54_02_1FE","A82_02_1FE","TZ_83788","A25_01_1FE","A09_02_1FE","LDK_2","V36_02_2FE","LDK_3","A06_01_1FE","TZ_93321","TZ_73414","A39_04_1FE","KHG_11","V07_02_2FE","KHG_6","A62_01_1FE","TZ_41014","V48_03_2FE","A73_02_1FE","A73_01_1FE","JAS_7","A68_01_1FE","TZ_24827","A92_01_1FE","A15_02_1FE","JAS_2","A55_01_1FE","V54_01_1FE","A23_01_1FE","A44_01_1FE","A03_01_1FE","V19_01_2FE","TZ_61717","A88_02_1FE","A47_02_1FE","TZ_21618","A90_04_1FE","TZ_67706","A58_03_1FE","TZ_83985","A08_01_1FE","A53_01_1FE","TZ_42041","A94_02_1FE","A04_04_1FE","TZ_38244","A41_01_1FE","A10_01_1FE","A89_02_1FE","A46_02_1FE","TZ_87532","A94_01_1FE","KHG_7","LDK_4","KHG_9","A48_01_1FE","KHG_1","TZ_81781","A09_01_1FE"
"Mitsuokella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44129,0,0,0,0,0,0.11841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58443,0,0,0.00609,0,0.07251,0.16322,0,0,1.10743,0,0,0,0,0,0,0,0,0.20254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43207,0.46754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18891,0,0.44717,0,0,0,0,0.1987,0,0.00808,0,0,0,0.11465,0,0,0,0,0,0,0,0,0,0,0,0,2.15232,0,0,0,0,0.05003,0,0.05895,0,0,0,0,0.22774,0,0,0,0,0,0.00347,0.71721,0,0.00283,0,0,0,0,0,0,0.00547,0,0,0,0,0,8.0185,0,0,0,0,0.12812,0,0,0,0,0,0,0,0.00095,0.01666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45985,0.00449,1.07857,0,0.0086,0,0
"Methanomassiliicoccus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lachnospira",0,0.07351,0,0.01297,2.76691,0.12047,6.36138,0,0.06347,0.00417,0.26915,0.27866,0,1.23481,0,1.36875,0,0.05502,0.87829,0,0,0,0,0,0,0.04437,1.46462,0,0.65038,3.30314,0.00563,3.10453,0,0.11093,0.32006,0,0,9.99445,0,0.00819,0,0,0,0.00175,0.00973,0.1943,0.02963,1.43134,0,1.78537,3.99753,0,0.13922,0,5.29422,0,0.19372,0,1.48083,0,0,0,4.88633,0.69606,0,0,3.69246,0,0.0217,0,1.46508,0,0,0,0,0,0,0.19616,0,0.02441,0,2.10324,0,0,0,0,0,0,0,0.123,0,0,2.26057,0.14415,0,0,2.40075,0,0,0.04038,3.12464,0.11468,2.01953,0,0,0.07149,0.91763,0.0192,0,3.30456,0,0,0.29506,0.18059,0.61287,0,0.02807,5.14015,0.47513,1.02992,0,0,0,0.5532,0.32405,0,0,0.00036,0.07897,0,0,0,0.02334,0,0.09669,1.42454,0.04432,0.78947,0,0.08252,0.09249,1.11145,0,3.29847,2.80125,0.02387,0.08498,0,0,0,0.0109,0,0.1955,0,0,0,2.99418,0,0,0,0.24677,0.0201,0.03356,0,0,0,0.09333,1.13747,0.03402,0.44781,0.71629,0,0.49735,0,0.06582,0.26801,0,0.8083,0,0,0.59735,0.00067,0.99077,0.07632,0,0.00128,0,1.02872,0.02046,0.56752,0.29571,0,0,0,0,0,0.95837,0.54511,0,7.95768
"Cloacibacillus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00396,0.00724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00922,0,0,0,0,0,0
"Faecalitalea",0,0,0,0,0,0,0,0,0,0.01369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19789,0,0,0,0,0,0,0.03476,0,0,0,0,0,0,0.23241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38221,0,0,0,0,0,0,0,0,0,0,0,0,0.00025,0,0,0,0,0,0,0,0.25882,0,0,0,0.20577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Anaeromassilibacillus",0,0.02377,0,0.00783,0,0.05107,0.01687,0,0.0353,0.05188,0,0,0.02564,0.01594,0,0,0,0.00448,0.00092,0,0,0,0.38205,0,0.01916,0.0254,0,0,0,0,0,0,0,0,0,0,0.01128,0,0,0.00994,0,0,0.27435,0,0.07201,0,0.00815,0,0,0.05717,0.00258,0,0.06712,0.01023,0.00015,0,0.00916,0,0,0,0.05768,0,0.02882,0,0,0,0,0,0.0055,0,0.01325,0,0,0,0,0,0,0,0,0,0,0.00684,0,0,0,0.00089,0.01077,0,0,0.00433,0,0.01873,0,0.06523,0,0,0.01671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phascolarctobacterium",0,0.04568,0.89951,0,0.23115,2.10694,0.11145,0.54383,0,1.92715,3.52233,0,1.07204,0,0.87604,0.01019,0,0.10562,0.76489,0,0,0,0,0,0,0.55489,1.76187,0,0.42735,0.55749,0.00066,0,0,0.09469,0.49562,0,0.08272,0.20984,0,0.0332,0,0,0,0,0,0,2.30775,0.2349,0,0.85903,0,0.8566,4.09054,2.69474,0.75977,0,0.22322,0,1.05216,0,0.45117,0,1.33759,0,0,0,1.29163,0.53576,1.40404,0,0.06901,0,0,0,0,0,1.49664,0,1.82501,0.00666,0,1.09833,0,1.23379,0,1.97635,2.24576,0.17932,0,0.2342,0.52472,0.0693,0.12336,0.04839,0.24784,0,0.00075,0,0,2.92585,0.61338,0,0.06709,0.53543,0.01362,0,0.25925,1.05533,4.84862,0.00392,0,0.4242,0.03713,0.02775,0,0,0,0.3669,0,0,2.19052,0,3.3608,0,0,1.98986,3.15513,0.06807,0.22967,1.42424,0.60453,3.53134,0.48693,1.67202,0.07195,2.98449,0,0,0,0.0031,0,0.37481,0.40637,1.24118,0.15129,0.00401,0.07465,2.30166,0,0,1.82699,0.60364,0.20427,0,0.31059,3.40117,0.86474,0.87334,0.02307,0.47562,5.77337,0,0,0.13217,0,0,0.10031,0,0,0.06083,0.08054,0,0.00031,1.79861,0.36721,0.00463,0.18754,0.03612,0.08948,0.69542,0.39981,2.22729,0.0943,1.81784,9.50262,0.00877,0.98063,6.03425,0,0.16196,0.20892,0.01779,0.18119,0.00551,0,0,0,0.01638,0.15417,0.01409
"Lactobacillus",0,0.0099,0,0,0.30217,0.00559,0.00493,0,0.01596,0,0.03492,0,0,0.11227,0.10132,0.00472,0,0,0.00494,0,0,0.02597,0,0,0.11415,3.16202,0.01434,0,0.06478,0.0467,0,0,0.14974,0.07292,0.00527,6.32885,0.07928,0.10485,0,0.17704,0,0.00072,0,0.04688,0,0.0289,0.01967,0,0,0.20773,0.06331,0,0,0.02796,0.03655,0,0.10103,0,0.00938,0,0.24787,0,0.1612,0.20328,4.47168,0,9e-04,0,0.01139,3.56925,0.0178,0,0,2.67643,0,0,0,0.01489,0,0.00401,0,1.44514,0,0,0,0,1.02456,0,0,0,0.0198,0,0.00832,0.19473,0,0,0.77598,8.03884,0.206,1.76828,0.04859,5.0054,0.04333,1.48072,0,0,0.03775,0.48311,0,0.26164,2.21168,3.39879,0.03104,0.00725,2.02317,0,3.46218,0.21566,0.06241,0.1297,0,0.32237,0,0.38416,0,0.09395,0,0.29294,0.02143,0,6.10924,0,0.04156,0,1.99801,0.98047,0.24725,0.03932,0.36452,4.18611,10.65227,0.22187,0,0.26246,0.05331,0.54088,2.89007,3.68153,1.35778,0,0.00509,0,0.28029,10.26635,0,1.40883,0.04003,0,4.20914,0.01602,0.0326,5.00148,0.23327,0,0,0.01165,2.17737,0.00841,0.01874,0.04066,0.27037,0,0.22198,0,3.38909,0.01966,0,0.38543,0,0,0.24739,0.14285,0.14829,0,0,0,0,0.01478,0,0.02713,4.92035,0,0.05048,1.33719,2.41236,4.73213,0.79995,13.90788,0,0.02821
"Desulfovibrio",0,0.67804,0,0,0,0,0,0,0,0.34006,0.31998,0,0,0,0.7357,0,0,0.03385,0,0,0.20508,0,0,0,0,0.16747,0.13521,0,0,0,0,0,0.23919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33273,0,1.09846,0,0.10338,0.51124,0,0.42784,0,0,0,0,0,0,0,0.00606,0.02605,0,0,0,0,0.41645,0,0.10854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18538,0.01174,1.30416,0,0,1.11852,0,0,0.14606,0,0,0.18071,0,0,0.2704,0,0,0.14457,0.02499,0.26438,0.24492,0.05416,0.61324,0.14935,0.04558,0,0,0.8686,0.03463,0,0,0,0.07692,0,0,0,0.08824,0.21249,0,0,0,0,0,0.34609,0,0,0,2.00326,0,0.00083,0.38565,0,0,0.02658,0,0,0,12.06066,0,0,0,0,0.04002,0.01364,0,0,0,0,0,0.24248,0,0.27204,0,0,0.0065,0,0,0,0,0,0,0.2654,0,0.0211,0.21961,0,0,0.4719,0.08431,0.48792,0,0,0,0,0,0,0.03552,0,0.03205,0.53304,0.0216,0,0,0,0.0833,0.10057,0,0,0.34403,0,0,0,0,0,0.14089
"Victivallis",0,0.01486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178,0,0,0,0,0,0,0,0.11828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011,0,0.02102,0,0,0,0.07301,0,0,0,0,0,0.01668,0,0,0,0,0,0.00395,0,0,7.27031,0,0.04285,1.52696,6.60795,0,0,0.02195,0.201,0,0,0,0,0,0,0,0,0,0.01287,0.02382,0,0,0,0,0.0064,0,0.02851,9.75461,0,0,0,0.62839,0,0.37805,0,0,0,1.11272,0,0,0,0.01434,0.04332,0.0118,0,0,0,0.00764,0,0.2539,0,0.15308,0,0,0.14653,0,0,0.10994,0,0.23923,0,0,0,0,3.14684,0,0,0,0,0.00479,0.23085,0,0.00305,0,0,0,0.6887,0,0,0,0,0,0,0,0.06432,0.08751,0,0,0,0,0,0,0,0,0
"Faecalicoccus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03969,0,0,0.00655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Intestinimonas",0,0,0,0.07556,0,0.00719,0.00637,0,0.0099,0.00302,0,0,0,0.15834,0.01054,0.02132,0,0,0.00171,0,0,0,0,0,0,0,0,0,0,0,1.49991,0,0,0.01536,0.04276,0,0,0,0,0.00083,0,0,0.04187,0,0,0,0,0.24269,0,0.00657,0.00141,0,0.01625,0,0.00436,0,0,0,0.00616,0,0.09442,0,0,0,0,0,0.00809,0.62126,0.00038,0,0.32734,0,0,0,0,0,0.00469,0,0,0,0,0,0,0.00319,0,0,0,0.1531,0,0,0.00911,0.10473,0.00274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eisenbergiella",0,0,0,0.00228,0,0,0.00108,0,0,0.87688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06094,0,0.20872,0,0,0.56155,0.02547,0,0,0,0,0,0,0,0.47017,0,0,0.06341,0,0,0,0,0,0,0,0.00561,0,0,0,0.00134,0,8.38923,0,0,0,0.00708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00172,0,0,0,0,0,0,0.02064,0,0,0,2.83822,0,0,0.12215,0.31056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gemella",0,0,0,0,0.00291,0,0,0,0,0,0,0,0,0.00316,0,0,0,0,0,0,0,0,0,0.17186,0.0447,0,0,0,0.14013,0.01505,0.00852,0,0,0.00394,0,0.00323,0,0,0,0.01326,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00779,0,0.01519,0.00087,0,0.02658,0,0,0,0,0,0.02724,0,0,0,0,0,0,0.97553,0,0.02344,0,0,0,0,0,0,0,0,0,0,0,0.0051,0,0.01356,0,0,0,0,0,0,0,0.03183,0,0,0,0,0.00481,0,0,0,0,0,0.02499,0,0,0.00123,0,0.41881,0,0,0,0,0,0.02203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01961,0,0,0.00241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01381,0.00518,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01595
"Hafnia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Citrobacter",0.00768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20947,0.0414,0,0,0.05517,0,0,0,0,0,0,0.17483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1777,0,0,0,0,0,0.01938,0,0,0.01792,0,0,0,0,0,0,0,0.0073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25602,0.0073,0,0,0,0,0,0,0,0,0,0,0,0,0.05516,0,0,0,0,0.00539,0,1.3008,0,0,0,0,0,0,0,0.00547,0,0,0,0,0,0,0,0,0,0.00256,0,0
"Harryflintia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218,0,0,0,0,0,0,0,0,0,0.00257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Paraprevotella",0,0.63876,0,0,0,0,0,0,0,0,0.35505,0,0.32924,0,1.14643,0.27766,0,0,0.19349,0.02982,0,0,0,0,0,0.10723,0.37666,0.97596,0,0.95253,0,0,0.15587,0,0,0,0.04192,0,0,0.5165,0,0,0,0,0,0.48706,0,0,0,0.05042,0,0.28079,0.1993,0,0,0,0,0,0.16561,0,0,0,0,0,0,0,0,0,0.309,0,0,0,0,0,0,0,1.13823,0.15812,0.31992,0.00697,0,0.53264,0,0,0.14225,0.25829,0.22518,0.00313,0,0,0,1.17883,0,0.11238,0.18649,0,0.2951,0,0,1.14664,0,0,0,0.02631,0,0,0,0,0,0,0.0555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04711,0,0,0,0,0,0,0.00951,0,0.06505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06758,0,0.00233,0,0,0,0
"Lactococcus",0,0,0,0,0,0,0.07603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.10964,0,0,0,0.93333,0.03119,0,0,0,0.11257,0,0.02557,0.02124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1487,0,0.00354,0,0,0,0,0,0,0,0,0,0,0,0,0.00207,0,0,1.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06758,0,0,0.00164,0,0,0.01615,0,0,0,0,0,0,0,66.9051,0,0.00144,0.00335,19.07614,0.68604,0,0,0,0,0,0,0,0,0.00179,0,2.2042,0,0,0,0,0,0.75535,0,11.21308,0,15.90382,0,0,0,0,0,0,0,0.00669,0,0,0.06712,0,4.12137,0,0,0,0,1.05296,0,0,0,0,0,0.16761,0,0,0,0,0,0,0,0,62.81772,0,6.93499,0,1.25356,0,6.16039,0,0.06277,0,0,0,0,0,0,0,0.24771,0,0.12595,1.56156,0.31991,0.21784,0,0.01558,0,0,0,0,0,0.01133,0,0,0.1792,0,0,0,0.00233,0,0,0,15.65093,0.14137,0,0
"Monoglobus",0,0,0,0,0,0,0,0,0.55262,0.01446,0,0,0,0.35961,0.62521,0,0,0,0,0,0.37135,0,0,0,0,0,0,0,1.40807,0,2.11066,0,0,0,0,0,0,0,0,0,0,0,1.02067,0,0,0,0,0,0,0,0,0,0.1934,0.06911,0.41125,0,0,0,0,0,0,0,0,0.19962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61982,0.41205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dielma",0,0,0,0,0,0,0.00015,0,0,0.06703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00199,0.02645,0,0,0.01601,0,0,0,0,0,0.08908,0,0,0.00127,0,0,0,0,0.00591,0,0,0,0,0,0,0,0,0,0,0,0,0.00188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01179,0,0,0,0.03812,0,0,0.11942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Coprobacillus",0,0.02673,0.04497,0,0.07932,0,0,0.32047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02486,0,0,0,0.00327,0,0,0,0,0.10471,0,0,0,0,0,0.01463,0,0,0,0,0,0,0,0,0,0.00079,0,0,0,0,0,0.12871,0,0,0,0.01093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22148,0,0,0,0,0,0,0,0,0.57248,0,0,0,0.01477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08699,0,0,0,0,0,0,0,0,0
"Peptostreptococcus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
